State         Time      Voltage         mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
  CDR        hours        Volts         mAhg        LixFe3O4         mol/cm3        LixFe3O4               ,
    D   1235.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1236.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1236.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1237.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1237.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1238.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1238.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1239.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1239.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1240.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1240.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1241.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1241.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1242.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1242.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1243.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1243.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1244.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1244.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1245.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1245.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1246.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1246.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1247.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1247.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1248.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1248.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1249.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1249.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1250.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1250.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1251.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1251.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1252.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1252.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1253.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1253.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1254.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1254.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1255.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1255.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1256.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1256.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1257.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1257.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1258.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1258.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1259.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1259.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1260.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1260.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1261.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1261.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1262.00000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
    D   1262.50000      0.00000      0.00000      0.00000     1.00000E-03     0.00000E+00     2.56783E-02
