State         Time      Voltage         mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
  CDR        hours        Volts         mAhg        LixFe3O4         mol/cm3        LixFe3O4               ,
    D      0.00000      0.00000      0.00000     0.00000E+00     1.00000E-03     0.00000E+00     7.53670-315
    D      0.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -6.21636E-02     7.53670-315
    D      1.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -6.56318E-02     7.53670-315
    D      1.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -6.90134E-02     7.53670-315
    D      2.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -7.23131E-02     7.53670-315
    D      2.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -7.55352E-02     7.53670-315
    D      3.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -7.86837E-02     7.53670-315
    D      3.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -8.17625E-02     7.53670-315
    D      4.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -8.47752E-02     7.53670-315
    D      4.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -8.77251E-02     7.53670-315
    D      5.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -9.06153E-02     7.53670-315
    D      5.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -9.34486E-02     7.53670-315
    D      6.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -9.62280E-02     7.53670-315
    D      6.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -9.89558E-02     7.53670-315
    D      7.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.01635E-01     7.53670-315
    D      7.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.04267E-01     7.53670-315
    D      8.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.06854E-01     7.53670-315
    D      8.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.09399E-01     7.53670-315
    D      9.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.11902E-01     7.53670-315
    D      9.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.14367E-01     7.53670-315
    D     10.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.16794E-01     7.53670-315
    D     10.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.19186E-01     7.53670-315
    D     11.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.21543E-01     7.53670-315
    D     11.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.23868E-01     7.53670-315
    D     12.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.26160E-01     7.53670-315
    D     12.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.28422E-01     7.53670-315
    D     13.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.30656E-01     7.53670-315
    D     13.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.32860E-01     7.53670-315
    D     14.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.35038E-01     7.53670-315
    D     14.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.37190E-01     7.53670-315
    D     15.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.39317E-01     7.53670-315
    D     15.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.41420E-01     7.53670-315
    D     16.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.43499E-01     7.53670-315
    D     16.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.45555E-01     7.53670-315
    D     17.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.47590E-01     7.53670-315
    D     17.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.49604E-01     7.53670-315
    D     18.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.51598E-01     7.53670-315
    D     18.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.53571E-01     7.53670-315
    D     19.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.55526E-01     7.53670-315
    D     19.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.57462E-01     7.53670-315
    D     20.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.59381E-01     7.53670-315
    D     20.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.61281E-01     7.53670-315
    D     21.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.63166E-01     7.53670-315
    D     21.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.65033E-01     7.53670-315
    D     22.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.66885E-01     7.53670-315
    D     22.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.68722E-01     7.53670-315
    D     23.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.70543E-01     7.53670-315
    D     23.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.72350E-01     7.53670-315
    D     24.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.74143E-01     7.53670-315
    D     24.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.75922E-01     7.53670-315
    D     25.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.77687E-01     7.53670-315
    D     25.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.79440E-01     7.53670-315
    D     26.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.81179E-01     7.53670-315
    D     26.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.82907E-01     7.53670-315
    D     27.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.84622E-01     7.53670-315
    D     27.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.86325E-01     7.53670-315
    D     28.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.88017E-01     7.53670-315
    D     28.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.89698E-01     7.53670-315
    D     29.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.91368E-01     7.53670-315
    D     29.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.93027E-01     7.53670-315
    D     30.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.94675E-01     7.53670-315
    D     30.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.96314E-01     7.53670-315
    D     31.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.97942E-01     7.53670-315
    D     31.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -1.99560E-01     7.53670-315
    D     32.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.01169E-01     7.53670-315
    D     32.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.02769E-01     7.53670-315
    D     33.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.04359E-01     7.53670-315
    D     33.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.05941E-01     7.53670-315
    D     34.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.07514E-01     7.53670-315
    D     34.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.09078E-01     7.53670-315
    D     35.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.10634E-01     7.53670-315
    D     35.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.12181E-01     7.53670-315
    D     36.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.13720E-01     7.53670-315
    D     36.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.15252E-01     7.53670-315
    D     37.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.16775E-01     7.53670-315
    D     37.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.18291E-01     7.53670-315
    D     38.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.19800E-01     7.53670-315
    D     38.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.21301E-01     7.53670-315
    D     39.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.22795E-01     7.53670-315
    D     39.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.24282E-01     7.53670-315
    D     40.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.25762E-01     7.53670-315
    D     40.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.27235E-01     7.53670-315
    D     41.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.28701E-01     7.53670-315
    D     41.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.30161E-01     7.53670-315
    D     42.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.31614E-01     7.53670-315
    D     42.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.33061E-01     7.53670-315
    D     43.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.34502E-01     7.53670-315
    D     43.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.35936E-01     7.53670-315
    D     44.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.37365E-01     7.53670-315
    D     44.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.38787E-01     7.53670-315
    D     45.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.40203E-01     7.53670-315
    D     45.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.41614E-01     7.53670-315
    D     46.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.43019E-01     7.53670-315
    D     46.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.44419E-01     7.53670-315
    D     47.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.45813E-01     7.53670-315
    D     47.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.47201E-01     7.53670-315
    D     48.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.48584E-01     7.53670-315
    D     48.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.49962E-01     7.53670-315
    D     49.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.51335E-01     7.53670-315
    D     49.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.52702E-01     7.53670-315
    D     50.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.54065E-01     7.53670-315
    D     50.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.55422E-01     7.53670-315
    D     51.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.56775E-01     7.53670-315
    D     51.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.58122E-01     7.53670-315
    D     52.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.59465E-01     7.53670-315
    D     52.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.60804E-01     7.53670-315
    D     53.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.62137E-01     7.53670-315
    D     53.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.63466E-01     7.53670-315
    D     54.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.64791E-01     7.53670-315
    D     54.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.66111E-01     7.53670-315
    D     55.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.67426E-01     7.53670-315
    D     55.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.68737E-01     7.53670-315
    D     56.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.70044E-01     7.53670-315
    D     56.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.71347E-01     7.53670-315
    D     57.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.72645E-01     7.53670-315
    D     57.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.73940E-01     7.53670-315
    D     58.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.75230E-01     7.53670-315
    D     58.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.76516E-01     7.53670-315
    D     59.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.77798E-01     7.53670-315
    D     59.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.79076E-01     7.53670-315
    D     60.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.80350E-01     7.53670-315
    D     60.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.81621E-01     7.53670-315
    D     61.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.82887E-01     7.53670-315
    D     61.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.84150E-01     7.53670-315
    D     62.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.85409E-01     7.53670-315
    D     62.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.86664E-01     7.53670-315
    D     63.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.87916E-01     7.53670-315
    D     63.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.89164E-01     7.53670-315
    D     64.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.90408E-01     7.53670-315
    D     64.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.91649E-01     7.53670-315
    D     65.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.92887E-01     7.53670-315
    D     65.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.94120E-01     7.53670-315
    D     66.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.95351E-01     7.53670-315
    D     66.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.96578E-01     7.53670-315
    D     67.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.97802E-01     7.53670-315
    D     67.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -2.99022E-01     7.53670-315
    D     68.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.00239E-01     7.53670-315
    D     68.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.01453E-01     7.53670-315
    D     69.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.02663E-01     7.53670-315
    D     69.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.03870E-01     7.53670-315
    D     70.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.05074E-01     7.53670-315
    D     70.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.06275E-01     7.53670-315
    D     71.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.07473E-01     7.53670-315
    D     71.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.08668E-01     7.53670-315
    D     72.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.09859E-01     7.53670-315
    D     72.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.11048E-01     7.53670-315
    D     73.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.12233E-01     7.53670-315
    D     73.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.13416E-01     7.53670-315
    D     74.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.14595E-01     7.53670-315
    D     74.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.15772E-01     7.53670-315
    D     75.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.16946E-01     7.53670-315
    D     75.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.18116E-01     7.53670-315
    D     76.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.19284E-01     7.53670-315
    D     76.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.20449E-01     7.53670-315
    D     77.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.21612E-01     7.53670-315
    D     77.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.22771E-01     7.53670-315
    D     78.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.23928E-01     7.53670-315
    D     78.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.25081E-01     7.53670-315
    D     79.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.26233E-01     7.53670-315
    D     79.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.27381E-01     7.53670-315
    D     80.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.28527E-01     7.53670-315
    D     80.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.29670E-01     7.53670-315
    D     81.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.30810E-01     7.53670-315
    D     81.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.31948E-01     7.53670-315
    D     82.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.33083E-01     7.53670-315
    D     82.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.34215E-01     7.53670-315
    D     83.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.35345E-01     7.53670-315
    D     83.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.36473E-01     7.53670-315
    D     84.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.37597E-01     7.53670-315
    D     84.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.38720E-01     7.53670-315
    D     85.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.39839E-01     7.53670-315
    D     85.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.40957E-01     7.53670-315
    D     86.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.42071E-01     7.53670-315
    D     86.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.43184E-01     7.53670-315
    D     87.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.44294E-01     7.53670-315
    D     87.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.45401E-01     7.53670-315
    D     88.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.46506E-01     7.53670-315
    D     88.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.47609E-01     7.53670-315
    D     89.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.48709E-01     7.53670-315
    D     89.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.49807E-01     7.53670-315
    D     90.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.50902E-01     7.53670-315
    D     90.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.51995E-01     7.53670-315
    D     91.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.53086E-01     7.53670-315
    D     91.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.54175E-01     7.53670-315
    D     92.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.55261E-01     7.53670-315
    D     92.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.56345E-01     7.53670-315
    D     93.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.57427E-01     7.53670-315
    D     93.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.58506E-01     7.53670-315
    D     94.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.59583E-01     7.53670-315
    D     94.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.60658E-01     7.53670-315
    D     95.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.61731E-01     7.53670-315
    D     95.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.62802E-01     7.53670-315
    D     96.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.63870E-01     7.53670-315
    D     96.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.64936E-01     7.53670-315
    D     97.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.66000E-01     7.53670-315
    D     97.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.67062E-01     7.53670-315
    D     98.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.68122E-01     7.53670-315
    D     98.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.69180E-01     7.53670-315
    D     99.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.70235E-01     7.53670-315
    D     99.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.71289E-01     7.53670-315
    D    100.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.72340E-01     7.53670-315
    D    100.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.73389E-01     7.53670-315
    D    101.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.74436E-01     7.53670-315
    D    101.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.75481E-01     7.53670-315
    D    102.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.76524E-01     7.53670-315
    D    102.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.77565E-01     7.53670-315
    D    103.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.78604E-01     7.53670-315
    D    103.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.79641E-01     7.53670-315
    D    104.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.80676E-01     7.53670-315
    D    104.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.81709E-01     7.53670-315
    D    105.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.82740E-01     7.53670-315
    D    105.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.83769E-01     7.53670-315
    D    106.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.84796E-01     7.53670-315
    D    106.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.85821E-01     7.53670-315
    D    107.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.86844E-01     7.53670-315
    D    107.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.87866E-01     7.53670-315
    D    108.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.88885E-01     7.53670-315
    D    108.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.89902E-01     7.53670-315
    D    109.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.90918E-01     7.53670-315
    D    109.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.91931E-01     7.53670-315
    D    110.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.92943E-01     7.53670-315
    D    110.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.93953E-01     7.53670-315
    D    111.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.94960E-01     7.53670-315
    D    111.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.95966E-01     7.53670-315
    D    112.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.96971E-01     7.53670-315
    D    112.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.97973E-01     7.53670-315
    D    113.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.98973E-01     7.53670-315
    D    113.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -3.99972E-01     7.53670-315
    D    114.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.00969E-01     7.53670-315
    D    114.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.01964E-01     7.53670-315
    D    115.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.02957E-01     7.53670-315
    D    115.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.03949E-01     7.53670-315
    D    116.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.04938E-01     7.53670-315
    D    116.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.05926E-01     7.53670-315
    D    117.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.06912E-01     7.53670-315
    D    117.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.07897E-01     7.53670-315
    D    118.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.08879E-01     7.53670-315
    D    118.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.09860E-01     7.53670-315
    D    119.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.10839E-01     7.53670-315
    D    119.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.11817E-01     7.53670-315
    D    120.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.12792E-01     7.53670-315
    D    120.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.13766E-01     7.53670-315
    D    121.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.14739E-01     7.53670-315
    D    121.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.15709E-01     7.53670-315
    D    122.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.16678E-01     7.53670-315
    D    122.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.17645E-01     7.53670-315
    D    123.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.18611E-01     7.53670-315
    D    123.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.19574E-01     7.53670-315
    D    124.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.20537E-01     7.53670-315
    D    124.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.21497E-01     7.53670-315
    D    125.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.22456E-01     7.53670-315
    D    125.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.23413E-01     7.53670-315
    D    126.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.24369E-01     7.53670-315
    D    126.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.25323E-01     7.53670-315
    D    127.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.26275E-01     7.53670-315
    D    127.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.27226E-01     7.53670-315
    D    128.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.28175E-01     7.53670-315
    D    128.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.29122E-01     7.53670-315
    D    129.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.30068E-01     7.53670-315
    D    129.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.31013E-01     7.53670-315
    D    130.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.31955E-01     7.53670-315
    D    130.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.32897E-01     7.53670-315
    D    131.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.33836E-01     7.53670-315
    D    131.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.34774E-01     7.53670-315
    D    132.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.35711E-01     7.53670-315
    D    132.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.36646E-01     7.53670-315
    D    133.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.37579E-01     7.53670-315
    D    133.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.38511E-01     7.53670-315
    D    134.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.39441E-01     7.53670-315
    D    134.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.40370E-01     7.53670-315
    D    135.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.41298E-01     7.53670-315
    D    135.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.42223E-01     7.53670-315
    D    136.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.43148E-01     7.53670-315
    D    136.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.44070E-01     7.53670-315
    D    137.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.44992E-01     7.53670-315
    D    137.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.45912E-01     7.53670-315
    D    138.00000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.46830E-01     7.53670-315
    D    138.50000      0.00000      0.00000     0.00000E+00     1.00000E-03    -4.47747E-01     7.53670-315
